Facility Id,Facility Name_x,Latitude,Longitude,Unit Name,Primary NAICS Code_y,Unit CO2 emissions (non-biogenic),Specific Fuel Type
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-910,325211.0,477.5,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-910A/B,325211.0,817.5,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-EDC-01,325211.0,2126.5,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-HDPEI-01,325211.0,35709.5,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-Ll-01,325211.0,0.0,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-Natural Gas Users,325211.0,177194.9,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-UT-01,325211.0,20191.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-UT-01,325211.0,20191.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-UT-02,325211.0,1503593.7,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,CP-UT-03,325211.0,262574.6,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,DD-B08,325211.0,3676.6,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,DD-B10,325211.0,3851.6,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,EG2 RTO221,325211.0,179.5,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,H-601,325211.0,976.5,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,I-01,325211.0,399.0,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,I-02,325211.0,598.0,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,LD-022A,325211.0,710.7,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,LD-022B,325211.0,1018.6,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,N1011,325211.0,66615.0,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,N1012,325211.0,64771.4,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-BOIL1,325211.0,36849.7,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-BOIL2,325211.0,44102.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-BOIL3,325211.0,43921.4,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-BOIL4,325211.0,43332.7,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR1,325211.0,55730.3,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR10,325211.0,36107.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR11,325211.0,37059.0,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR12,325211.0,49103.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR13,325211.0,39841.1,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR14,325211.0,46862.1,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR2,325211.0,44796.5,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR3,325211.0,37536.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR4,325211.0,43147.4,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR5,325211.0,45998.9,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR6,325211.0,49147.7,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR7,325211.0,38926.2,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR8,325211.0,46922.5,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,OL3-FUR9,325211.0,45015.4,Fuel Gas
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,PE3-11A,325211.0,685.3,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,PE3-11B,325211.0,983.0,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,RTO221,325211.0,254.9,Natural Gas (Weighted U.S. Average)
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,VR-290,325211.0,17171.9,Kerosene
1006691,FORMOSA POINT COMFORT PLANT,28.6925,-96.541667,VR-290,325211.0,17171.9,Other Oil (>401 deg F)
1003712,FRESENIUS MEDICAL CARE,41.2433,-111.989,GP-Boiler,325412.0,67907.7,Natural Gas (Weighted U.S. Average)
1006942,FRONT RANGE ENERGY,40.455978,-104.857553,"CP-AIRS ID003, ECH-001, AIRS ID009 Pilot",325193.0,41269.4,Natural Gas (Weighted U.S. Average)
1003665,GENENTECH INCORPORATED,37.65701,-122.37822,GP-1,325414.0,29517.8,Natural Gas (Weighted U.S. Average)
1002965,GOODYEAR BEAUMONT CHEMICAL PLANT,29.9761,-94.2183,CP-E,325212.0,117911.0,Natural Gas (Weighted U.S. Average)
1002965,GOODYEAR BEAUMONT CHEMICAL PLANT,29.9761,-94.2183,CP-W,325212.0,348860.7,Natural Gas (Weighted U.S. Average)
1002991,GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,29.6469,-95.0479,Boiler Vent,325998.0,10935.0,Fuel Gas
1002991,GOODYEAR TIRE & RUBBER CO BAYPORT CHEMICAL PLANT,29.6469,-95.0479,CP-Kinder Tejas Trans/Boiler,325998.0,31207.4,Natural Gas (Weighted U.S. Average)
1003899,GREEN LAKE PLANT,28.428074,-96.498997,GP-Combustion Sources,325199.0,87725.0,Natural Gas (Weighted U.S. Average)
1003899,GREEN LAKE PLANT,28.428074,-96.498997,GP-Combustion Sources,325199.0,87725.0,Landfill Gas
1000344,GREEN PLAINS CENTRAL CITY LLC,41.1111,-97.9727,GP-Dryers/TO,325193.0,135637.1,Natural Gas (Weighted U.S. Average)
1005386,Glacial Lakes Energy,44.8762,-97.1148,CP-001,325193.0,182166.9,Natural Gas (Weighted U.S. Average)
1002703,"Green Plains Wood River, LLC.",40.81568,-98.6076,GP-01,325193.0,141855.5,Natural Gas (Weighted U.S. Average)
1006694,Green Plains York LLC,40.69874,-97.567402,GP-1,325193.0,103369.6,Natural Gas (Weighted U.S. Average)
1005812,GreenAmerica Biofuels Ord LLC,41.5701,-98.821,GP-Dryers/TO,325193.0,84461.2,Natural Gas (Weighted U.S. Average)
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FAF01,325199.0,112422.8,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FBF01,325199.0,117621.6,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FCF01,325199.0,117338.2,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FDF01,325199.0,85405.4,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FEF01,325199.0,106663.6,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FFF01,325199.0,105225.8,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FGF01,325199.0,116855.1,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,FHF01,325199.0,102728.7,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,GBX02,325199.0,15893.5,Natural Gas (Weighted U.S. Average)
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,UFF01A,325199.0,4532.0,Natural Gas (Weighted U.S. Average)
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,UFF01A-WG,325199.0,1474.1,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,UFF01B,325199.0,13362.8,Natural Gas (Weighted U.S. Average)
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,UFF01B-WG,325199.0,4666.4,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,USSG01A,325199.0,143922.0,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,USSG01A,325199.0,143922.0,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,USSG01B,325199.0,132394.1,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,USSG01B,325199.0,132394.1,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,USSG01C,325199.0,136206.4,Fuel Gas
1014210,Gulf Coast Growth Ventures LLC,27.925021,-97.316393,USSG01C,325199.0,136206.4,Fuel Gas
1003383,HEXCEL CORP,40.653131,-112.05009,GP-0001,325220.0,70306.1,Natural Gas (Weighted U.S. Average)
1003383,HEXCEL CORP,40.653131,-112.05009,GP-0001,325220.0,70306.1,Distillate Fuel Oil No. 2
1002993,HUNTSMAN PETROCHEMICAL LLC,30.311361,-95.387083,GP-100,325199.0,50622.4,Natural Gas (Weighted U.S. Average)
1005369,HUSKER AG L L C,42.3512,-97.70688,GP-Natural Gas,325193.0,100957.6,Natural Gas (Weighted U.S. Average)
1000352,Hereford Ethanol Partners LP,34.84999,-102.28679,CP-NG1,325193.0,92464.4,Natural Gas (Weighted U.S. Average)
1002047,Hub City Energy,45.459806,-98.532833,GP-1,325193.0,73338.5,Natural Gas (Weighted U.S. Average)
1002074,Huron Energy,44.374508,-98.253288,GP-Huron - 4 units.,325193.0,55921.9,Natural Gas (Weighted U.S. Average)
1004957,INEOS Acetyls Chemicals Texas City Inc,29.380301,-94.894036,954H1-1,325110.0,17346.7,Natural Gas (Weighted U.S. Average)
1004957,INEOS Acetyls Chemicals Texas City Inc,29.380301,-94.894036,954H1-3,325110.0,15687.2,Natural Gas (Weighted U.S. Average)
1004957,INEOS Acetyls Chemicals Texas City Inc,29.380301,-94.894036,CP-954H123,325110.0,7489.6,Natural Gas (Weighted U.S. Average)
1004957,INEOS Acetyls Chemicals Texas City Inc,29.380301,-94.894036,CP-954H123,325110.0,7489.6,Fuel Gas
1003186,"INEOS Americas, LLC",29.73,-95.154722,CP-001,325194.0,55476.4,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Boiler 5301,325211.0,93934.7,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Boiler 5301,325211.0,93934.7,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Boiler 6301,325211.0,126022.7,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Boiler 6301,325211.0,126022.7,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Boiler 7301,325211.0,76105.6,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Boiler 7301,325211.0,76105.6,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Cogen,325211.0,182893.1,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,CP-BOILERS,325211.0,34973.9,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DB-105,325211.0,108366.8,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DB-106,325211.0,130191.8,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DB-107,325211.0,116919.0,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DB-108,325211.0,128099.2,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DB-109,325211.0,143019.3,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DB-901A,325211.0,26127.0,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DDB-105,325211.0,48167.8,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DDB-106,325211.0,82391.6,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DDB-107,325211.0,79835.0,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,DDB-108,325211.0,63934.0,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Dew Point Heater,325211.0,89.1,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,GP-ENGINES,325211.0,410.1,Distillate Fuel Oil No. 2
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,GP-OL1 COMBUSTION,325211.0,80441.9,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,GP-OL2 COMBUSTION,325211.0,379695.8,Fuel Gas
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,JB-301,325211.0,664.6,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,LAO Chain Growth Wash Heater,325211.0,3009.7,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,LAO Filter Oven,325211.0,10.3,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,LAO Hot Oil Heater,325211.0,73889.4,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,LAO Marine Vapor Combustor,325211.0,946.2,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,LAO Thermal Oxidizer,325211.0,2191.7,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Turbine 2301,325211.0,209686.4,Natural Gas (Weighted U.S. Average)
1004368,INEOS CHOCOLATE BAYOU PLANT,29.230631,-95.188487,Turbine 3301,325211.0,219585.5,Natural Gas (Weighted U.S. Average)
1003451,INEOS NOVA LLC BAYPORT SITE,29.60407,-95.01689,CP-COMBUSTUNIT,325211.0,216458.8,Natural Gas (Weighted U.S. Average)
1003429,INEOS NOVA LLC Texas City Site,29.361045,-94.930351,CP-COMBUSTUNIT,325199.0,74288.2,Fuel Gas
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,B21-CG,325211.0,14145.5,Fuel Gas
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,B22-CG,325211.0,6251.3,Fuel Gas
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,B23-CG,325211.0,11273.6,Fuel Gas
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,B24-CG,325211.0,14577.7,Fuel Gas
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,GP-BMC FP,325211.0,138.8,Distillate Fuel Oil No. 1
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,GT21-Cog,325211.0,23511.1,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,GT22-Cog,325211.0,12630.0,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,GT23-Cog,325211.0,21583.5,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,GT24-Cog,325211.0,25523.3,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,MR-519 GEN,325211.0,54.4,Distillate Fuel Oil No. 1
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,PE-H11,325211.0,215.4,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,PE-H16,325211.0,345.2,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,PE-H19,325211.0,667.4,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,PE-TO,325211.0,1204.4,Natural Gas (Weighted U.S. Average)
1006264,INEOS POLYETHYLENE,29.71629,-95.08965,SEP-001,325211.0,46.2,Distillate Fuel Oil No. 1
1004227,INEOS POLYPROPYLENE,29.71629,-95.08965,B102-PP,325211.0,10680.7,Natural Gas (Weighted U.S. Average)
1004227,INEOS POLYPROPYLENE,29.71629,-95.08965,GP- PP Air Comp.,325211.0,765.5,Distillate Fuel Oil No. 1
1010447,INEOS US Chemicals Company,29.361045,-94.930351,CP-MX2,325110.0,47667.9,Natural Gas (Weighted U.S. Average)
1010447,INEOS US Chemicals Company,29.361045,-94.930351,CP-PX1,325110.0,1793.9,Fuel Gas
1010447,INEOS US Chemicals Company,29.361045,-94.930351,CP-PX2,325110.0,76058.2,Fuel Gas
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 1,325199.0,44753.6,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 2,325199.0,54039.1,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 3,325199.0,56616.5,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 4,325199.0,72831.5,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 7,325199.0,60199.4,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 7,325199.0,60199.4,Used Oil
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 8,325199.0,39064.8,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Boiler 8,325199.0,39064.8,Used Oil
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Cogen,325199.0,268861.0,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,GP-Bunsen Burner,325199.0,1.8,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,GP-Heater,325199.0,2091.4,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,GP-Water Heater,325199.0,357.7,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Hot Water Boiler,325199.0,233.2,Natural Gas (Weighted U.S. Average)
1001781,INV Nylon Chemicals Americas Victoria Site,28.68874,-96.94199,Hydrogen Reformer,325199.0,31021.3,Natural Gas (Weighted U.S. Average)
1006275,"INV Propylene, LLC",29.706248,-95.251079,104-BD,325110.0,67571.3,Fuel Gas
1006275,"INV Propylene, LLC",29.706248,-95.251079,4000-B,325110.0,121273.3,Fuel Gas
1006275,"INV Propylene, LLC",29.706248,-95.251079,4001-B,325110.0,72961.7,Fuel Gas
1006275,"INV Propylene, LLC",29.706248,-95.251079,4002-B,325110.0,84557.9,Fuel Gas
1006275,"INV Propylene, LLC",29.706248,-95.251079,4061-JT,325110.0,59160.3,Natural Gas (Weighted U.S. Average)
1006275,"INV Propylene, LLC",29.706248,-95.251079,4062-JT,325110.0,47508.5,Natural Gas (Weighted U.S. Average)
1006275,"INV Propylene, LLC",29.706248,-95.251079,4063-JT,325110.0,61905.9,Natural Gas (Weighted U.S. Average)
1006275,"INV Propylene, LLC",29.706248,-95.251079,4064-JT,325110.0,59610.3,Natural Gas (Weighted U.S. Average)
1006275,"INV Propylene, LLC",29.706248,-95.251079,4065-JT,325110.0,48828.8,Natural Gas (Weighted U.S. Average)
1002212,INVISTA ORANGE SITE,30.054167,-93.752208,#5 Boiler,325199.0,24640.2,Natural Gas (Weighted U.S. Average)
1002212,INVISTA ORANGE SITE,30.054167,-93.752208,#7 Boiler,325199.0,24196.4,Natural Gas (Weighted U.S. Average)
1002212,INVISTA ORANGE SITE,30.054167,-93.752208,#8 Boiler,325199.0,0.0,Natural Gas (Weighted U.S. Average)
1002212,INVISTA ORANGE SITE,30.054167,-93.752208,ADN North Boiler,325199.0,60338.9,Natural Gas (Weighted U.S. Average)
1002212,INVISTA ORANGE SITE,30.054167,-93.752208,ADN South Boiler,325199.0,48590.5,Natural Gas (Weighted U.S. Average)
1002212,INVISTA ORANGE SITE,30.054167,-93.752208,GP- Compressor Engines,325199.0,0.0,Distillate Fuel Oil No. 2
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,29.428586,-94.968558,GP-Blr,325199.0,26716.5,Natural Gas (Weighted U.S. Average)
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,29.428586,-94.968558,GP-Htr,325199.0,10820.2,Natural Gas (Weighted U.S. Average)
1010589,Indorama Ventures Oxides LLC,29.418771,-95.239067,GP-1,325611.0,42960.5,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,C-A3-1,325110.0,20867.6,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,CG1,325110.0,243827.8,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,CG2,325110.0,227216.6,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,F8BOIL,325110.0,11631.3,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,GP-G-Frn-Ht-WHB,325110.0,283771.0,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,GP-G-Frn-Ht-WHB,325110.0,283771.0,Fuel Gas
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,GP-G-H-K2-001/-002,325110.0,52278.5,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,GP-G-H-K2-001/-002,325110.0,52278.5,Fuel Gas
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,H-F4-1,325110.0,1164.3,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,H-F6-1,325110.0,4501.9,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,H-K2-003,325110.0,82666.2,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,H-K2-003,325110.0,82666.2,Fuel Gas
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,H-K2-004,325110.0,65735.1,Natural Gas (Weighted U.S. Average)
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,H-K2-004,325110.0,65735.1,Fuel Gas
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,HK-10,325110.0,35109.1,Fuel Gas
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,HK-11,325110.0,43559.3,Fuel Gas
1007909,Indorama Ventures Oxides LLC,29.972631,-93.957237,HK-9,325110.0,34200.2,Fuel Gas
1001154,Itafos Conda LLC,42.739417,-111.541421,GP-Total,325312.0,98974.2,Natural Gas (Weighted U.S. Average)
1003636,J R SIMPLOT COMPANY,36.551156,-120.113717,Butane Combustor,325311.0,6034.9,Butane
1003636,J R SIMPLOT COMPANY,36.551156,-120.113717,GP- Shop & Admin Meter,325311.0,23.7,Natural Gas (Weighted U.S. Average)
1003636,J R SIMPLOT COMPANY,36.551156,-120.113717,GP-Process Meter,325311.0,163.7,Natural Gas (Weighted U.S. Average)
1005035,JR SIMPLOT COMPANY DON SIDING COMPLEX,42.9089,-112.5239,GP-Natural Gass,325312.0,37389.4,Natural Gas (Weighted U.S. Average)
1001677,KAAPA ETHANOL LLC,40.483359,-99.077224,GP-NGCombustion,325193.0,69114.2,Natural Gas (Weighted U.S. Average)
1003096,"KAAPA Ethanol Ravenna, LLC",41.023749,-98.87511,GP-1,325193.0,117077.7,Natural Gas (Weighted U.S. Average)
1005095,KANEKA North America LLC,29.6209,-95.086874,CP-ALL,325211.0,55247.8,Natural Gas (Weighted U.S. Average)
1006575,"KOCH FERTILIZER BEATRICE, LLC",40.319088,-96.8414,CP-1,325311.0,226412.4,Natural Gas (Weighted U.S. Average)
1006575,"KOCH FERTILIZER BEATRICE, LLC",40.319088,-96.8414,Diesel Engine,325311.0,14.2,Distillate Fuel Oil No. 2
1003570,Ketjen Bayport Plant,29.64174,-95.0654,GP-Bayport,325180.0,108930.2,Natural Gas (Weighted U.S. Average)
1003570,Ketjen Bayport Plant,29.64174,-95.0654,GP-Bayport,325180.0,108930.2,Distillate Fuel Oil No. 2
1003570,Ketjen Bayport Plant,29.64174,-95.0654,GP-Bayport,325180.0,108930.2,Motor Gasoline
1002352,LADDER CREEK HELIUM PLANT,39.014999,-102.413156,GP-Plant,325120.0,34196.1,Natural Gas (Weighted U.S. Average)
1004234,LANXESS CORPORATION,29.7575,-94.903056,Maleic Anhydride Production Unit,325194.0,165384.1,Natural Gas (Weighted U.S. Average)
1004234,LANXESS CORPORATION,29.7575,-94.903056,Maleic Anhydride Production Unit,325194.0,165384.1,Fuel Gas
1004234,LANXESS CORPORATION,29.7575,-94.903056,Maleic Anhydride Production Unit,325194.0,165384.1,Used Oil
1004234,LANXESS CORPORATION,29.7575,-94.903056,Maleic Anhydride Production Unit,325194.0,165384.1,Used Oil
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Boiler U-11 (EU10),325199.0,8256.6,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Boiler U-15 (EU13),325199.0,13826.7,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Boiler U-17 (EU15),325199.0,5737.8,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Boiler U-3 (EU6),325199.0,2441.4,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Boiler U-7 (EU7),325199.0,4958.7,Natural Gas (Weighted U.S. Average)
1003518,LANXESS Corporation Kalama Site,46.02191,-122.85698,Boiler U-9 (EU8),325199.0,10819.9,Natural Gas (Weighted U.S. Average)
